feature_chr,feature_start,feature_end,region_chr,region_start,region_end,gene_id,gene_name,feature_type,score
chr3R,24586157,24586186,chr3R,24584160,24586160,FBgn0039210,FBgn0039210,structure,141.35
chr3R,24586157,24586186,chr3R,24584653,24586653,FBgn0263490,FBgn0263490,structure,141.35
chr3R,24586157,24586186,chr3R,24584653,24586653,FBgn0263490,FBgn0263490,structure,141.35
chr3R,24586157,24586186,chr3R,24584653,24586653,FBgn0263490,FBgn0263490,structure,141.35
chr3R,24651361,24651389,chr3R,24650180,24652180,FBgn0000139,FBgn0000139,structure,160.0
chr3R,24651361,24651389,chr3R,24650417,24652417,FBgn0000139,FBgn0000139,structure,160.0
chr3R,24724313,24724336,chr3R,24722826,24724826,FBgn0086059,FBgn0086059,structure,132.54
chr3R,24769789,24769813,chr3R,24768351,24770351,FBgn0040600,FBgn0040600,structure,148.17
chr3R,24769789,24769813,chr3R,24768351,24770351,FBgn0040600,FBgn0040600,structure,148.17
chr3R,24813522,24813548,chr3R,24813012,24815012,FBgn0027539,FBgn0027539,structure,127.54
chr3R,24813522,24813548,chr3R,24813012,24815012,FBgn0027539,FBgn0027539,structure,127.54
chr3R,24813522,24813548,chr3R,24813262,24815262,FBgn0083986,FBgn0083986,structure,127.54
chr3R,24856276,24856297,chr3R,24855243,24857243,FBgn0051119,FBgn0051119,structure,118.15
chr3R,24856276,24856297,chr3R,24855243,24857243,FBgn0051119,FBgn0051119,structure,118.15
chr3R,25082466,25082493,chr3R,25081684,25083684,FBgn0004897,FBgn0004897,structure,137.13
chr3R,25082466,25082493,chr3R,25082177,25084177,FBgn0004897,FBgn0004897,structure,137.13
chr3R,25623597,25623623,chr3R,25622745,25624745,FBgn0039348,FBgn0039348,structure,130.19
chr3R,26003340,26003361,chr3R,26003278,26005278,FBgn0266398,FBgn0266398,structure,112.14
chr3R,26006884,26006915,chr3R,26005023,26007023,FBgn0002733,FBgn0002733,structure,117.61
chr3R,26006884,26006915,chr3R,26006073,26008073,FBgn0266399,FBgn0266399,structure,117.61
chr3R,26017017,26017043,chr3R,26016470,26018470,FBgn0002592,FBgn0002592,structure,156.01
chr3R,26041042,26041067,chr3R,26039240,26041240,FBgn0000591,FBgn0000591,structure,120.0
chr3R,26041042,26041067,chr3R,26040736,26042736,FBgn0001139,FBgn0001139,structure,120.0
chr3R,26041042,26041067,chr3R,26040736,26042736,FBgn0001139,FBgn0001139,structure,120.0
chr3R,26041042,26041067,chr3R,26040736,26042736,FBgn0001139,FBgn0001139,structure,120.0
chr3R,26041042,26041067,chr3R,26040736,26042736,FBgn0001139,FBgn0001139,structure,120.0
chr3R,26041042,26041067,chr3R,26040736,26042736,FBgn0001139,FBgn0001139,structure,120.0
chr3R,26041042,26041067,chr3R,26040736,26042736,FBgn0001139,FBgn0001139,structure,120.0
chr3R,26098027,26098052,chr3R,26097711,26099711,FBgn0039411,FBgn0039411,structure,135.0
chr3R,26098027,26098052,chr3R,26097052,26099052,FBgn0039411,FBgn0039411,structure,135.0
chr3R,26098027,26098052,chr3R,26097711,26099711,FBgn0039411,FBgn0039411,structure,135.0
chr3R,26426226,26426249,chr3R,26424781,26426781,FBgn0085320,FBgn0085320,structure,118.37
chr3R,26461460,26461481,chr3R,26460527,26462527,FBgn0039430,FBgn0039430,structure,136.19
chr3R,26958733,26958755,chr3R,26957491,26959491,FBgn0039464,FBgn0039464,structure,127.64
chr3R,27088040,27088066,chr3R,27086778,27088778,FBgn0039480,FBgn0039480,structure,127.54
chr3R,27360052,27360075,chr3R,27358390,27360390,FBgn0260487,FBgn0260487,structure,132.54
chr3R,27367859,27367883,chr3R,27367717,27369717,FBgn0285938,FBgn0285938,structure,145.0
chr3R,27612406,27612424,chr3R,27612285,27614285,FBgn0039530,FBgn0039530,structure,88.89
chr3R,27685268,27685297,chr3R,27684962,27686962,FBgn0046258,FBgn0046258,structure,148.06
chr3R,27686579,27686603,chr3R,27684962,27686962,FBgn0046258,FBgn0046258,structure,130.0
chr3R,27688578,27688598,chr3R,27687134,27689134,FBgn0051055,FBgn0051055,structure,127.5
chr3R,27688578,27688598,chr3R,27687134,27689134,FBgn0051055,FBgn0051055,structure,127.5
chr3R,27688578,27688598,chr3R,27687134,27689134,FBgn0051055,FBgn0051055,structure,127.5
chr3R,27707874,27707895,chr3R,27706100,27708100,FBgn0039544,FBgn0039544,structure,112.14
chr3R,28046984,28047012,chr3R,28046571,28048571,FBgn0085391,FBgn0085391,structure,147.14
chr3R,28046984,28047012,chr3R,28046571,28048571,FBgn0085391,FBgn0085391,structure,147.14
chr3R,28046984,28047012,chr3R,28046571,28048571,FBgn0085391,FBgn0085391,structure,147.14
chr3R,28046984,28047012,chr3R,28046571,28048571,FBgn0085391,FBgn0085391,structure,147.14
chr3R,28751978,28752009,chr3R,28750661,28752661,FBgn0039596,FBgn0039596,structure,133.06
chr3R,29008823,29008845,chr3R,29007852,29009852,FBgn0263579,FBgn0263579,structure,133.18
chr3R,29094565,29094589,chr3R,29094368,29096368,FBgn0266390,FBgn0266390,structure,143.21
chr3R,29277573,29277606,chr3R,29276108,29278108,FBgn0267128,FBgn0267128,structure,148.64
chr3R,29681572,29681601,chr3R,29681041,29683041,FBgn0039681,FBgn0039681,structure,130.07
chr3R,29681572,29681601,chr3R,29681278,29683278,FBgn0039681,FBgn0039681,structure,130.07
chr3R,29681572,29681601,chr3R,29681503,29683503,FBgn0013972,FBgn0013972,structure,130.07
chr3R,29713483,29713507,chr3R,29712678,29714678,FBgn0267129,FBgn0267129,structure,121.25
chr3R,29713483,29713507,chr3R,29713505,29715505,FBgn0039684,FBgn0039684,structure,121.25
chr3R,29803861,29803886,chr3R,29801945,29803945,FBgn0039697,FBgn0039697,structure,120.0
chr3R,29803861,29803886,chr3R,29802196,29804196,FBgn0039698,FBgn0039698,structure,120.0
chr3R,29921028,29921052,chr3R,29919289,29921289,FBgn0003861,FBgn0003861,structure,150.0
chr3R,29921028,29921052,chr3R,29919289,29921289,FBgn0003861,FBgn0003861,structure,150.0
chr3R,29992876,29992903,chr3R,29992411,29994411,FBgn0000032,FBgn0000032,structure,115.85
chr3R,29992876,29992903,chr3R,29992276,29994276,FBgn0000032,FBgn0000032,structure,115.85
chr3R,30021388,30021417,chr3R,30021221,30023221,FBgn0039738,FBgn0039738,structure,165.54
chr3R,30021388,30021417,chr3R,30021221,30023221,FBgn0039738,FBgn0039738,structure,165.54
chr3R,30021388,30021417,chr3R,30021221,30023221,FBgn0039738,FBgn0039738,structure,165.54
chr3R,30630010,30630033,chr3R,30628028,30630028,FBgn0039792,FBgn0039792,structure,129.57
chr3R,30630010,30630033,chr3R,30628028,30630028,FBgn0039792,FBgn0039792,structure,129.57
chr3R,30630010,30630033,chr3R,30629387,30631387,FBgn0267956,FBgn0267956,structure,129.57
chr3R,30747915,30747938,chr3R,30746172,30748172,FBgn0262883,FBgn0262883,structure,123.97
chr3R,30935580,30935603,chr3R,30935507,30937507,FBgn0039810,FBgn0039810,structure,118.37
chr3R,31472547,31472572,chr3R,31472041,31474041,FBgn0267115,FBgn0267115,structure,140.71
chr3R,31567612,31567632,chr3R,31567103,31569103,FBgn0267789,FBgn0267789,structure,115.0
chr3R,31679972,31680003,chr3R,31678880,31680880,FBgn0039864,FBgn0039864,structure,124.95
chr3R,31826688,31826713,chr3R,31824844,31826844,FBgn0039883,FBgn0039883,structure,145.43
chr3R,31826688,31826713,chr3R,31824844,31826844,FBgn0039883,FBgn0039883,structure,145.43
chr3R,31826688,31826713,chr3R,31824844,31826844,FBgn0039883,FBgn0039883,structure,145.43
chr3R,31935266,31935285,chr3R,31934170,31936170,FBgn0011224,FBgn0011224,structure,124.67
chr3R,31935266,31935285,chr3R,31934170,31936170,FBgn0011224,FBgn0011224,structure,124.67
chr3R,8114535,8114565,chr3R,8113003,8115003,FBgn0265419,FBgn0265419,structure,159.05
chr3R,8114535,8114565,chr3R,8113003,8115003,FBgn0265419,FBgn0265419,structure,159.05
chr3R,9019764,9019785,chr3R,9019022,9021022,FBgn0264075,FBgn0264075,structure,136.19
chr3R,9019764,9019785,chr3R,9019022,9021022,FBgn0264075,FBgn0264075,structure,136.19
chr3R,10289818,10289839,chr3R,10289636,10291636,FBgn0262617,FBgn0262617,structure,90.48
chr3R,10289818,10289839,chr3R,10289636,10291636,FBgn0262617,FBgn0262617,structure,90.48
chr3R,10289818,10289839,chr3R,10289636,10291636,FBgn0262617,FBgn0262617,structure,90.48
chr3R,11868601,11868628,chr3R,11868460,11870460,FBgn0037956,FBgn0037956,structure,129.96
chr3R,11868601,11868628,chr3R,11868460,11870460,FBgn0037956,FBgn0037956,structure,129.96
chr3R,16208378,16208400,chr3R,16207935,16209935,FBgn0267199,FBgn0267199,structure,132.73
chr3R,16208378,16208400,chr3R,16207673,16209673,FBgn0267200,FBgn0267200,structure,132.73
chr3R,18852706,18852729,chr3R,18850798,18852798,FBgn0051226,FBgn0051226,structure,129.57
chr3R,18852706,18852729,chr3R,18850798,18852798,FBgn0051226,FBgn0051226,structure,129.57
chr3R,19154558,19154585,chr3R,19152686,19154686,FBgn0038682,FBgn0038682,structure,148.98
chr3R,24651365,24651389,chr3R,24650180,24652180,FBgn0000139,FBgn0000139,structure,150.0
chr3R,24651365,24651389,chr3R,24650417,24652417,FBgn0000139,FBgn0000139,structure,150.0
chr4,427000,427026,chr4,425067,427067,FBgn0263385,FBgn0263385,structure,130.19
chr4,427000,427026,chr4,426331,428331,FBgn0264794,FBgn0264794,structure,130.19
chrX,569071,569098,chrX,568903,570903,FBgn0263534,FBgn0263534,structure,148.78
chrX,681143,681173,chrX,679773,681773,FBgn0286919,FBgn0286919,structure,128.0
chrX,804087,804114,chrX,802470,804470,FBgn0025616,FBgn0025616,structure,128.06
chrX,804087,804114,chrX,803921,805921,FBgn0026874,FBgn0026874,structure,128.06
chrX,898517,898548,chrX,898272,900272,FBgn0264449,FBgn0264449,structure,126.06
chrX,898776,898795,chrX,898272,900272,FBgn0264449,FBgn0264449,structure,94.74
chrX,898809,898836,chrX,898272,900272,FBgn0264449,FBgn0264449,structure,141.67
chrX,933357,933372,chrX,931475,933475,FBgn0040342,FBgn0040342,structure,100.0
chrX,933357,933372,chrX,931466,933466,FBgn0052815,FBgn0052815,structure,100.0
chrX,933357,933372,chrX,932126,934126,FBgn0052815,FBgn0052815,structure,100.0
chrX,1013293,1013318,chrX,1011779,1013779,FBgn0003638,FBgn0003638,structure,137.33
chrX,1047535,1047563,chrX,1046242,1048242,FBgn0266005,FBgn0266005,structure,78.29
chrX,1047535,1047563,chrX,1046242,1048242,FBgn0266005,FBgn0266005,structure,78.29
chrX,1047535,1047563,chrX,1046242,1048242,FBgn0266005,FBgn0266005,structure,78.29
chrX,1082815,1082846,chrX,1081439,1083439,FBgn0040397,FBgn0040397,structure,130.29
chrX,1082815,1082846,chrX,1081439,1083439,FBgn0040397,FBgn0040397,structure,130.29
chrX,1179169,1179198,chrX,1179165,1181165,FBgn0040362,FBgn0040362,structure,121.17
chrX,1179169,1179198,chrX,1179165,1181165,FBgn0040362,FBgn0040362,structure,121.17
chrX,1372940,1372961,chrX,1372623,1374623,FBgn0263552,FBgn0263552,structure,112.14
chrX,1411128,1411154,chrX,1410726,1412726,FBgn0259108,FBgn0259108,structure,134.87
chrX,1496242,1496262,chrX,1495196,1497196,FBgn0053513,FBgn0053513,structure,128.0
chrX,1496242,1496262,chrX,1495383,1497383,FBgn0053513,FBgn0053513,structure,128.0
chrX,1506938,1506965,chrX,1506809,1508809,FBgn0053513,FBgn0053513,structure,141.67
chrX,1506938,1506965,chrX,1506808,1508808,FBgn0053513,FBgn0053513,structure,141.67
chrX,1506938,1506965,chrX,1506808,1508808,FBgn0053513,FBgn0053513,structure,141.67
chrX,1506938,1506965,chrX,1506809,1508809,FBgn0053513,FBgn0053513,structure,141.67
chrX,1507957,1507976,chrX,1506809,1508809,FBgn0053513,FBgn0053513,structure,137.7
chrX,1507957,1507976,chrX,1506808,1508808,FBgn0053513,FBgn0053513,structure,137.7
chrX,1507957,1507976,chrX,1506808,1508808,FBgn0053513,FBgn0053513,structure,137.7
chrX,1507957,1507976,chrX,1506809,1508809,FBgn0053513,FBgn0053513,structure,137.7
chrX,1513789,1513813,chrX,1512070,1514070,FBgn0025394,FBgn0025394,structure,121.25
chrX,1513789,1513813,chrX,1512070,1514070,FBgn0025394,FBgn0025394,structure,121.25
chrX,1513789,1513813,chrX,1511803,1513803,FBgn0025393,FBgn0025393,structure,121.25
chrX,1574212,1574241,chrX,1574132,1576132,FBgn0283451,FBgn0283451,structure,149.09
chrX,1574212,1574241,chrX,1574149,1576149,FBgn0283451,FBgn0283451,structure,149.09
chrX,1611101,1611125,chrX,1609512,1611512,FBgn0283451,FBgn0283451,structure,132.67
chrX,1611361,1611392,chrX,1609512,1611512,FBgn0283451,FBgn0283451,structure,141.18
chrX,1611361,1611392,chrX,1611308,1613308,FBgn0283451,FBgn0283451,structure,141.18
chrX,1611361,1611392,chrX,1611341,1613341,FBgn0283451,FBgn0283451,structure,141.18
chrX,1611361,1611392,chrX,1611341,1613341,FBgn0283451,FBgn0283451,structure,141.18
chrX,1611361,1611392,chrX,1611341,1613341,FBgn0283451,FBgn0283451,structure,141.18
chrX,1611361,1611392,chrX,1611341,1613341,FBgn0283451,FBgn0283451,structure,141.18
chrX,1611361,1611392,chrX,1611341,1613341,FBgn0283451,FBgn0283451,structure,141.18
chrX,1611361,1611392,chrX,1611341,1613341,FBgn0283451,FBgn0283451,structure,141.18
chrX,1611361,1611392,chrX,1611341,1613341,FBgn0283451,FBgn0283451,structure,141.18
chrX,1687327,1687354,chrX,1687105,1689105,FBgn0023531,FBgn0023531,structure,145.11
chrX,1687327,1687354,chrX,1685624,1687624,FBgn0024897,FBgn0024897,structure,145.11
chrX,1695582,1695608,chrX,1694889,1696889,FBgn0023130,FBgn0023130,structure,113.0
chrX,1695582,1695608,chrX,1694889,1696889,FBgn0023130,FBgn0023130,structure,113.0
chrX,1695582,1695608,chrX,1694889,1696889,FBgn0023130,FBgn0023130,structure,113.0
chrX,1927132,1927153,chrX,1926683,1928683,FBgn0023522,FBgn0023522,structure,112.14
chrX,1927132,1927153,chrX,1926683,1928683,FBgn0023522,FBgn0023522,structure,112.14
chrX,1927132,1927153,chrX,1926683,1928683,FBgn0023522,FBgn0023522,structure,112.14
chrX,2035853,2035874,chrX,2035466,2037466,FBgn0000667,FBgn0000667,structure,136.43
chrX,2035853,2035874,chrX,2035466,2037466,FBgn0000667,FBgn0000667,structure,136.43
chrX,2035853,2035874,chrX,2035619,2037619,FBgn0000667,FBgn0000667,structure,136.43
chrX,2035853,2035874,chrX,2035466,2037466,FBgn0000667,FBgn0000667,structure,136.43
chrX,2035853,2035874,chrX,2035466,2037466,FBgn0000667,FBgn0000667,structure,136.43
chrX,2049417,2049441,chrX,2049120,2051120,FBgn0025631,FBgn0025631,structure,110.42
chrX,2049417,2049441,chrX,2049120,2051120,FBgn0025631,FBgn0025631,structure,110.42
chrX,2052369,2052392,chrX,2051684,2053684,FBgn0025632,FBgn0025632,structure,135.57
chrX,2188120,2188142,chrX,2186820,2188820,FBgn0024984,FBgn0024984,structure,109.55
chrX,2188120,2188142,chrX,2186820,2188820,FBgn0024984,FBgn0024984,structure,109.55
chrX,2193407,2193426,chrX,2192909,2194909,FBgn0029603,FBgn0029603,structure,118.16
chrX,2193407,2193426,chrX,2192059,2194059,FBgn0029603,FBgn0029603,structure,118.16
chrX,2208852,2208873,chrX,2207678,2209678,FBgn0053548,FBgn0053548,structure,66.67
chrX,2208852,2208873,chrX,2207678,2209678,FBgn0053548,FBgn0053548,structure,66.67
chrX,2214727,2214748,chrX,2212809,2214809,FBgn0053548,FBgn0053548,structure,124.17
chrX,2332629,2332661,chrX,2331910,2333910,FBgn0044047,FBgn0044047,structure,155.0
chrX,2332629,2332661,chrX,2331408,2333408,FBgn0044047,FBgn0044047,structure,155.0
chrX,2332629,2332661,chrX,2331408,2333408,FBgn0044047,FBgn0044047,structure,155.0
chrX,2335402,2335426,chrX,2333658,2335658,FBgn0044047,FBgn0044047,structure,117.17
chrX,2571423,2571442,chrX,2571206,2573206,FBgn0260753,FBgn0260753,structure,144.21
chrX,2580510,2580531,chrX,2579404,2581404,FBgn0040377,FBgn0040377,structure,61.9
chrX,2580510,2580531,chrX,2579560,2581560,FBgn0040377,FBgn0040377,structure,61.9
chrX,2580510,2580531,chrX,2579958,2581958,FBgn0040376,FBgn0040376,structure,61.9
chrX,2592372,2592398,chrX,2591121,2593121,FBgn0001404,FBgn0001404,structure,132.38
chrX,2592790,2592817,chrX,2591121,2593121,FBgn0001404,FBgn0001404,structure,92.59
chrX,2592790,2592817,chrX,2592577,2594577,FBgn0001404,FBgn0001404,structure,92.59
chrX,2641010,2641027,chrX,2640189,2642189,FBgn0003371,FBgn0003371,structure,100.0
chrX,2750819,2750834,chrX,2750416,2752416,FBgn0263505,FBgn0263505,structure,93.33
chrX,3845689,3845710,chrX,3844898,3846898,FBgn0000542,FBgn0000542,structure,112.14
chrX,4374922,4374943,chrX,4372981,4374981,FBgn0267040,FBgn0267040,structure,130.67
chrX,4374922,4374943,chrX,4374908,4376908,FBgn0267040,FBgn0267040,structure,130.67
chrX,4414435,4414463,chrX,4412462,4414462,FBgn0000179,FBgn0000179,structure,156.9
chrX,4414435,4414463,chrX,4412462,4414462,FBgn0000179,FBgn0000179,structure,156.9
chrX,4414435,4414463,chrX,4412462,4414462,FBgn0000179,FBgn0000179,structure,156.9
chrX,4644147,4644171,chrX,4642987,4644987,FBgn0025613,FBgn0025613,structure,157.86
chrX,4644147,4644171,chrX,4643868,4645868,FBgn0025612,FBgn0025612,structure,157.86
chrX,4805545,4805565,chrX,4803862,4805862,FBgn0029728,FBgn0029728,structure,146.0
chrX,4805545,4805565,chrX,4803862,4805862,FBgn0029728,FBgn0029728,structure,146.0
chrX,4805545,4805565,chrX,4803862,4805862,FBgn0029728,FBgn0029728,structure,146.0
chrX,4805545,4805565,chrX,4803862,4805862,FBgn0029728,FBgn0029728,structure,146.0
chrX,4805545,4805565,chrX,4804683,4806683,FBgn0267072,FBgn0267072,structure,146.0
chrX,4825206,4825232,chrX,4824974,4826974,FBgn0029729,FBgn0029729,structure,130.19
chrX,5182641,5182657,chrX,5181369,5183369,FBgn0029747,FBgn0029747,structure,100.0
chrX,5340113,5340138,chrX,5339236,5341236,FBgn0029761,FBgn0029761,structure,154.0
chrX,5340113,5340138,chrX,5339236,5341236,FBgn0029761,FBgn0029761,structure,154.0
chrX,5340113,5340138,chrX,5339236,5341236,FBgn0029761,FBgn0029761,structure,154.0
chrX,5340113,5340138,chrX,5339236,5341236,FBgn0029761,FBgn0029761,structure,154.0
chrX,5340113,5340138,chrX,5339236,5341236,FBgn0029761,FBgn0029761,structure,154.0
chrX,5340113,5340138,chrX,5339236,5341236,FBgn0029761,FBgn0029761,structure,154.0
chrX,5340113,5340138,chrX,5339236,5341236,FBgn0029761,FBgn0029761,structure,154.0
chrX,5340113,5340138,chrX,5339236,5341236,FBgn0029761,FBgn0029761,structure,154.0
chrX,5419197,5419226,chrX,5418096,5420096,FBgn0263987,FBgn0263987,structure,134.52
chrX,5419197,5419226,chrX,5417570,5419570,FBgn0263987,FBgn0263987,structure,134.52
chrX,5618488,5618510,chrX,5617806,5619806,FBgn0029778,FBgn0029778,structure,115.34
chrX,5618488,5618510,chrX,5617806,5619806,FBgn0029778,FBgn0029778,structure,115.34
chrX,5622104,5622123,chrX,5621539,5623539,FBgn0004687,FBgn0004687,structure,145.35
chrX,5622104,5622123,chrX,5621416,5623416,FBgn0263631,FBgn0263631,structure,145.35
chrX,5622104,5622123,chrX,5621648,5623648,FBgn0026702,FBgn0026702,structure,145.35
chrX,5662534,5662559,chrX,5661861,5663861,FBgn0259150,FBgn0259150,structure,120.0
chrX,5662534,5662559,chrX,5661861,5663861,FBgn0259150,FBgn0259150,structure,120.0
chrX,5662534,5662559,chrX,5661861,5663861,FBgn0259150,FBgn0259150,structure,120.0
chrX,5662534,5662559,chrX,5662114,5664114,FBgn0267076,FBgn0267076,structure,120.0
chrX,5677560,5677580,chrX,5675958,5677958,FBgn0046687,FBgn0046687,structure,90.0
chrX,5724304,5724322,chrX,5722570,5724570,FBgn0052758,FBgn0052758,structure,88.89
chrX,5724304,5724322,chrX,5722570,5724570,FBgn0052758,FBgn0052758,structure,88.89
chrX,5737379,5737400,chrX,5737031,5739031,FBgn0052758,FBgn0052758,structure,136.19
chrX,5752771,5752793,chrX,5751249,5753249,FBgn0029799,FBgn0029799,structure,138.73
chrX,5752771,5752793,chrX,5751509,5753509,FBgn0029799,FBgn0029799,structure,138.73
chrX,5756306,5756324,chrX,5755710,5757710,FBgn0267084,FBgn0267084,structure,88.89
chrX,5756306,5756324,chrX,5754574,5756574,FBgn0029801,FBgn0029801,structure,88.89
chrX,5756306,5756324,chrX,5754748,5756748,FBgn0029801,FBgn0029801,structure,88.89
chrX,5756306,5756324,chrX,5755393,5757393,FBgn0029801,FBgn0029801,structure,88.89
chrX,5813694,5813719,chrX,5811977,5813977,FBgn0265417,FBgn0265417,structure,150.14
chrX,5868636,5868658,chrX,5868095,5870095,FBgn0029817,FBgn0029817,structure,144.32
chrX,5868636,5868658,chrX,5868095,5870095,FBgn0029817,FBgn0029817,structure,144.32
chrX,5899337,5899360,chrX,5898989,5900989,FBgn0267228,FBgn0267228,structure,153.26
chrX,5964649,5964673,chrX,5963247,5965247,FBgn0005390,FBgn0005390,structure,132.67
chrX,5987763,5987791,chrX,5987791,5989791,FBgn0029831,FBgn0029831,structure,142.86
chrX,5987763,5987791,chrX,5987791,5989791,FBgn0029831,FBgn0029831,structure,142.86
chrX,6093092,6093119,chrX,6092869,6094869,FBgn0029843,FBgn0029843,structure,115.85
chrX,6254531,6254556,chrX,6254487,6256487,FBgn0023458,FBgn0023458,structure,137.33
chrX,6529706,6529735,chrX,6527948,6529948,FBgn0014031,FBgn0014031,structure,112.28
chrX,6592213,6592239,chrX,6592069,6594069,FBgn0264380,FBgn0264380,structure,146.92
chrX,6593001,6593022,chrX,6592069,6594069,FBgn0264380,FBgn0264380,structure,112.14
chrX,6636307,6636322,chrX,6636123,6638123,FBgn0266052,FBgn0266052,structure,93.33
chrX,6748972,6749000,chrX,6747020,6749020,FBgn0266279,FBgn0266279,structure,150.89
chrX,6796511,6796534,chrX,6794578,6796578,FBgn0259228,FBgn0259228,structure,132.54
chrX,6796511,6796534,chrX,6794578,6796578,FBgn0259228,FBgn0259228,structure,132.54
chrX,6813291,6813319,chrX,6812978,6814978,FBgn0086693,FBgn0086693,structure,114.0
chrX,6821494,6821517,chrX,6819919,6821919,FBgn0029905,FBgn0029905,structure,107.17
chrX,6821494,6821517,chrX,6820016,6822016,FBgn0029906,FBgn0029906,structure,107.17
chrX,6853672,6853696,chrX,6851895,6853895,FBgn0029915,FBgn0029915,structure,127.5
chrX,6974165,6974187,chrX,6972393,6974393,FBgn0029925,FBgn0029925,structure,115.34
chrX,7013184,7013205,chrX,7012662,7014662,FBgn0029928,FBgn0029928,structure,124.9
chrX,7013184,7013205,chrX,7012881,7014881,FBgn0029928,FBgn0029928,structure,124.9
chrX,7013184,7013205,chrX,7012887,7014887,FBgn0029929,FBgn0029929,structure,124.9
chrX,7013184,7013205,chrX,7012887,7014887,FBgn0029929,FBgn0029929,structure,124.9
chrX,7137270,7137292,chrX,7136723,7138723,FBgn0029939,FBgn0029939,structure,151.44
chrX,7137270,7137292,chrX,7136723,7138723,FBgn0029939,FBgn0029939,structure,151.44
chrX,7138299,7138322,chrX,7136723,7138723,FBgn0029939,FBgn0029939,structure,148.08
chrX,7138299,7138322,chrX,7136723,7138723,FBgn0029939,FBgn0029939,structure,148.08
chrX,7226001,7226023,chrX,7225455,7227455,FBgn0029939,FBgn0029939,structure,81.82
chrX,7226001,7226023,chrX,7225455,7227455,FBgn0029939,FBgn0029939,structure,81.82
chrX,7406380,7406408,chrX,7404797,7406797,FBgn0265457,FBgn0265457,structure,126.07
chrX,7406380,7406408,chrX,7404797,7406797,FBgn0265457,FBgn0265457,structure,126.07
chrX,7406380,7406408,chrX,7404797,7406797,FBgn0265457,FBgn0265457,structure,126.07
chrX,7406380,7406408,chrX,7404797,7406797,FBgn0029941,FBgn0029941,structure,126.07
chrX,7406380,7406408,chrX,7406208,7408208,FBgn0265265,FBgn0265265,structure,126.07
chrX,7418247,7418266,chrX,7416253,7418253,FBgn0085366,FBgn0085366,structure,131.42
chrX,7418247,7418266,chrX,7417594,7419594,FBgn0029950,FBgn0029950,structure,131.42
chrX,7418247,7418266,chrX,7417594,7419594,FBgn0029950,FBgn0029950,structure,131.42
chrX,7492473,7492494,chrX,7492276,7494276,FBgn0262967,FBgn0262967,structure,90.48
chrX,7492473,7492494,chrX,7492276,7494276,FBgn0262967,FBgn0262967,structure,90.48
chrX,7825399,7825423,chrX,7825197,7827197,FBgn0029962,FBgn0029962,structure,79.17
chrX,7825399,7825423,chrX,7825197,7827197,FBgn0029962,FBgn0029962,structure,79.17
chrX,7879414,7879443,chrX,7877836,7879836,FBgn0259190,FBgn0259190,structure,170.08
chrX,7967705,7967730,chrX,7967236,7969236,FBgn0003656,FBgn0003656,structure,135.0
chrX,7967705,7967730,chrX,7967236,7969236,FBgn0003656,FBgn0003656,structure,135.0
chrX,7998528,7998557,chrX,7998175,8000175,FBgn0010329,FBgn0010329,structure,165.74
chrX,8055627,8055665,chrX,8055137,8057137,FBgn0004656,FBgn0004656,structure,150.3
chrX,8055627,8055665,chrX,8055137,8057137,FBgn0004656,FBgn0004656,structure,150.3
chrX,8058764,8058789,chrX,8057358,8059358,FBgn0004656,FBgn0004656,structure,135.0
chrX,8108374,8108405,chrX,8106814,8108814,FBgn0040319,FBgn0040319,structure,155.65
chrX,8229691,8229711,chrX,8229614,8231614,FBgn0261873,FBgn0261873,structure,146.25
chrX,8229691,8229711,chrX,8229614,8231614,FBgn0261873,FBgn0261873,structure,146.25
chrX,8481600,8481626,chrX,8480837,8482837,FBgn0000360,FBgn0000360,structure,130.19
chrX,8481600,8481626,chrX,8480837,8482837,FBgn0000360,FBgn0000360,structure,130.19
chrX,8724086,8724113,chrX,8723674,8725674,FBgn0262989,FBgn0262989,structure,157.92
chrX,8864025,8864055,chrX,8863109,8865109,FBgn0030065,FBgn0030065,structure,83.33
chrX,8864025,8864055,chrX,8863109,8865109,FBgn0030065,FBgn0030065,structure,83.33
chrX,8864025,8864055,chrX,8863109,8865109,FBgn0030065,FBgn0030065,structure,83.33
chrX,8912796,8912817,chrX,8911368,8913368,FBgn0261549,FBgn0261549,structure,138.33
chrX,8924874,8924903,chrX,8924184,8926184,FBgn0261549,FBgn0261549,structure,162.07
chrX,8924874,8924903,chrX,8924184,8926184,FBgn0261549,FBgn0261549,structure,162.07
chrX,8924874,8924903,chrX,8924184,8926184,FBgn0261549,FBgn0261549,structure,162.07
chrX,8924874,8924903,chrX,8924184,8926184,FBgn0261549,FBgn0261549,structure,162.07
chrX,8924874,8924903,chrX,8924184,8926184,FBgn0261549,FBgn0261549,structure,162.07
chrX,8924874,8924903,chrX,8924184,8926184,FBgn0261549,FBgn0261549,structure,162.07
chrX,8924874,8924903,chrX,8922960,8924960,FBgn0262900,FBgn0262900,structure,162.07
chrX,9201927,9201944,chrX,9200820,9202820,FBgn0086450,FBgn0086450,structure,100.0
chrX,9242609,9242639,chrX,9242467,9244467,FBgn0260789,FBgn0260789,structure,138.81
chrX,9242609,9242639,chrX,9242467,9244467,FBgn0260789,FBgn0260789,structure,138.81
chrX,9445617,9445642,chrX,9445212,9447212,FBgn0266050,FBgn0266050,structure,113.5
